country_code,year,mpd_gdp
LCA,1995,6095.8301
LCA,1996,6330.9345
LCA,1997,6344.7846
LCA,1998,6831.2296
LCA,1999,7111.8685
LCA,2000,7191.2747
LCA,2001,7014.2881
LCA,2002,7141.7545
LCA,2003,7602.129
LCA,2004,8322.3455
LCA,2005,8418.9115
LCA,2006,9135.3395
LCA,2007,9377.8958
LCA,2008,9931.6842
LCA,2009,10061.6342
LCA,2010,10058.6232
LCA,2011,10255
LCA,2012,10067
LCA,2013,10037
LCA,2014,10035
LCA,2015,10185
LCA,2016,10233
LCA,2017,10440.0105
LCA,2018,10475.3689
LKA,1960,2064
LKA,1961,2050
LKA,1962,2067
LKA,1963,2058
LKA,1964,2104
LKA,1965,2118
LKA,1966,2047
LKA,1967,2181
LKA,1968,2291
LKA,1969,2329
LKA,1970,2389
LKA,1971,2322
LKA,1972,2327
LKA,1973,2378
LKA,1974,2418
LKA,1975,2434
LKA,1976,2464
LKA,1977,2582
LKA,1978,2694
LKA,1979,2815
LKA,1980,2917
LKA,1981,3049
LKA,1982,3151
LKA,1983,3268
LKA,1984,3387
LKA,1985,3484
LKA,1986,3607
LKA,1987,3590
LKA,1988,3633
LKA,1989,3677
LKA,1990,3864
LKA,1991,4214.9819
LKA,1992,4020.9742
LKA,1993,4247.023
LKA,1994,4500.8196
LKA,1995,4702.2947
LKA,1996,5187.7088
LKA,1997,5628.5303
LKA,1998,5440.221
LKA,1999,5488.5154
LKA,2000,5841.0941
LKA,2001,5620.9658
LKA,2002,5721.3087
LKA,2003,5963.5697
LKA,2004,6191.9664
LKA,2005,6491.1982
LKA,2006,6904.0361
LKA,2007,7283.6321
LKA,2008,7622.4089
LKA,2009,7796.6474
LKA,2010,8319.7029
LKA,2011,8918
LKA,2012,9678
LKA,2013,9928
LKA,2014,10342
LKA,2015,10763
LKA,2016,11149
LKA,2017,11418.1292
LKA,2018,11662.9064
LSO,1960,813
LSO,1961,813
LSO,1962,918
LSO,1963,995
LSO,1964,1054
LSO,1965,1054
LSO,1966,1025
LSO,1967,1113
LSO,1968,1084
LSO,1969,1074
LSO,1970,1073
LSO,1971,952
LSO,1972,1108
LSO,1973,1364
LSO,1974,1414
LSO,1975,1270
LSO,1976,1447
LSO,1977,1658
LSO,1978,1934
LSO,1979,1678
LSO,1980,1589
LSO,1981,1564
LSO,1982,1576
LSO,1983,1561
LSO,1984,1589
LSO,1985,1600
LSO,1986,1645
LSO,1987,1621
LSO,1988,1736
LSO,1989,1804
LSO,1990,1882
LSO,1991,1853.543
LSO,1992,1914.6238
LSO,1993,1903.6762
LSO,1994,1924.0947
LSO,1995,1888.699
LSO,1996,1931.6608
LSO,1997,1940.3106
LSO,1998,1922.6794
LSO,1999,1923.9032
LSO,2000,1967.4333
LSO,2001,1997.3576
LSO,2002,1959.0279
LSO,2003,2003.0899
LSO,2004,2004.0602
LSO,2005,2013.8078
LSO,2006,2056.3297
LSO,2007,2106.8401
LSO,2008,2177.8574
LSO,2009,2199.3949
LSO,2010,2313.8821
LSO,2011,2346
LSO,2012,2456
LSO,2013,2559
LSO,2014,2644
LSO,2015,2710
LSO,2016,2767
LSO,2017,2720.6535
LSO,2018,2731.4661
LTU,1960,NA
LTU,1961,NA
LTU,1962,NA
LTU,1963,NA
LTU,1964,NA
LTU,1965,NA
LTU,1966,NA
LTU,1967,NA
LTU,1968,NA
LTU,1969,NA
LTU,1970,NA
LTU,1971,NA
LTU,1972,NA
LTU,1973,12103
LTU,1974,NA
LTU,1975,NA
LTU,1976,NA
LTU,1977,NA
LTU,1978,NA
LTU,1979,NA
LTU,1980,12734
LTU,1981,13190
LTU,1982,13654
LTU,1983,13718
LTU,1984,13796
LTU,1985,13287
LTU,1986,13667
LTU,1987,13831
LTU,1988,14851
LTU,1989,14693
LTU,1990,13809
LTU,1991,12999.3089
LTU,1992,10240.9392
LTU,1993,8621.0965
LTU,1994,7830.0051
LTU,1995,8299.4699
LTU,1996,8793.7008
LTU,1997,9592.6397
LTU,1998,10382.1174
LTU,1999,10336.3952
LTU,2000,10806.8739
LTU,2001,11606.7289
LTU,2002,12490.6212
LTU,2003,13917.5077
LTU,2004,14995.767
LTU,2005,16417.9484
LTU,2006,17916.0592
LTU,2007,20138.4724
LTU,2008,20879.8025
LTU,2009,17983.349
LTU,2010,18663.7609
LTU,2011,20243
LTU,2012,21303
LTU,2013,22274
LTU,2014,23252
LTU,2015,23889
LTU,2016,24743
LTU,2017,26157.2057
LTU,2018,27370.5548
LUX,1960,15870
LUX,1961,16349
LUX,1962,16370
LUX,1963,16766
LUX,1964,17864
LUX,1965,18002
LUX,1966,18084
LUX,1967,18066
LUX,1968,18774
LUX,1969,20516
LUX,1970,20763
LUX,1971,21117
LUX,1972,22236
LUX,1973,23820
LUX,1974,24503
LUX,1975,22643
LUX,1976,23100
LUX,1977,23417
LUX,1978,24331
LUX,1979,24836
LUX,1980,24951
LUX,1981,25136
LUX,1982,25005
LUX,1983,25738
LUX,1984,27303
LUX,1985,28032
LUX,1986,30051
LUX,1987,30533
LUX,1988,33351
LUX,1989,36442
LUX,1990,36706
LUX,1991,39198.299
LUX,1992,39231.5935
LUX,1993,40179.4945
LUX,1994,40990.7128
LUX,1995,40838.5646
LUX,1996,40687.903
LUX,1997,42311.343
LUX,1998,44142.5603
LUX,1999,47061.1111
LUX,2000,50063.8241
LUX,2001,50527.6639
LUX,2002,51709.7359
LUX,2003,51717.0331
LUX,2004,52624.1625
LUX,2005,53262.0939
LUX,2006,54920.81
LUX,2007,58369.7015
LUX,2008,56383.1908
LUX,2009,52731.3895
LUX,2010,54086.3373
LUX,2011,54031
LUX,2012,52562
LUX,2013,53411
LUX,2014,55102
LUX,2015,55972
LUX,2016,57006
LUX,2017,56779.5514
LUX,2018,57427.5003
LVA,1960,NA
LVA,1961,NA
LVA,1962,NA
LVA,1963,NA
LVA,1964,NA
LVA,1965,NA
LVA,1966,NA
LVA,1967,NA
LVA,1968,NA
LVA,1969,NA
LVA,1970,NA
LVA,1971,NA
LVA,1972,NA
LVA,1973,12506
LVA,1974,NA
LVA,1975,NA
LVA,1976,NA
LVA,1977,NA
LVA,1978,NA
LVA,1979,NA
LVA,1980,13739
LVA,1981,13970
LVA,1982,14190
LVA,1983,14376
LVA,1984,14682
LVA,1985,14273
LVA,1986,14539
LVA,1987,14360
LVA,1988,14875
LVA,1989,15661
LVA,1990,15806
LVA,1991,13774.934
LVA,1992,9411.195
LVA,1993,8439.3303
LVA,1994,8704.2662
LVA,1995,8709.0701
LVA,1996,8947.2681
LVA,1997,9773.4995
LVA,1998,10429.7666
LVA,1999,10707.7057
LVA,2000,11309.7404
LVA,2001,12103.8282
LVA,2002,13015.4745
LVA,2003,14142.1245
LVA,2004,15371.1813
LVA,2005,17069.6572
LVA,2006,19128.6892
LVA,2007,21042.3665
LVA,2008,20342.1983
LVA,2009,17582.1117
LVA,2010,17140.2265
LVA,2011,18428
LVA,2012,19405
LVA,2013,20129
LVA,2014,20751
LVA,2015,21488
LVA,2016,22092
LVA,2017,23132.7978
LVA,2018,24312.6778
MAR,1960,2118
MAR,1961,2138
MAR,1962,2158
MAR,1963,2179
MAR,1964,2201
MAR,1965,2222
MAR,1966,2289
MAR,1967,2359
MAR,1968,2429
MAR,1969,2503
MAR,1970,2576
MAR,1971,2654
MAR,1972,2660
MAR,1973,2700
MAR,1974,2791
MAR,1975,2919
MAR,1976,3175
MAR,1977,3268
MAR,1978,3298
MAR,1979,3382
MAR,1980,3622
MAR,1981,3457
MAR,1982,3725
MAR,1983,3606
MAR,1984,3657
MAR,1985,3784
MAR,1986,3977
MAR,1987,3790
MAR,1988,4077
MAR,1989,4073
MAR,1990,4130
MAR,1991,4353.7297
MAR,1992,4194.4469
MAR,1993,4097.2806
MAR,1994,4461.0626
MAR,1995,4156.9251
MAR,1996,4603.652
MAR,1997,4469.1898
MAR,1998,4729.1829
MAR,1999,4720.7713
MAR,2000,4753.6383
MAR,2001,5042.0731
MAR,2002,5140.8725
MAR,2003,5386.8504
MAR,2004,5584.1538
MAR,2005,5708.0311
MAR,2006,6076.9525
MAR,2007,6228.4317
MAR,2008,6530.9781
MAR,2009,6741.4603
MAR,2010,6931.5583
MAR,2011,7226
MAR,2012,7365
MAR,2013,7619
MAR,2014,7733
MAR,2015,8001
MAR,2016,8039
MAR,2017,8290.8142
MAR,2018,8451.1355
MDA,1960,NA
MDA,1961,NA
MDA,1962,NA
MDA,1963,NA
MDA,1964,NA
MDA,1965,NA
MDA,1966,NA
MDA,1967,NA
MDA,1968,NA
MDA,1969,NA
MDA,1970,NA
MDA,1971,NA
MDA,1972,NA
MDA,1973,8552
MDA,1974,NA
MDA,1975,NA
MDA,1976,NA
MDA,1977,NA
MDA,1978,NA
MDA,1979,NA
MDA,1980,9078
MDA,1981,9538
MDA,1982,10026
MDA,1983,10378
MDA,1984,10508
MDA,1985,9398
MDA,1986,9937
MDA,1987,9852
MDA,1988,9731
MDA,1989,10288
MDA,1990,9835
MDA,1991,7957.6883
MDA,1992,5546.3664
MDA,1993,5383.8582
MDA,1994,3662.2088
MDA,1995,3558.8267
MDA,1996,3305.4967
MDA,1997,3322.479
MDA,1998,3078.0096
MDA,1999,2949.9066
MDA,2000,2989.5348
MDA,2001,3150.6314
MDA,2002,3373.7092
MDA,2003,3575.268
MDA,2004,3813.4311
MDA,2005,4073.6736
MDA,2006,4243.0704
MDA,2007,4342.7456
MDA,2008,4652.4573
MDA,2009,4342.5279
MDA,2010,4615.324
MDA,2011,4892
MDA,2012,4905
MDA,2013,5421
MDA,2014,5739
MDA,2015,5775
MDA,2016,6068
MDA,2017,6419.1438
MDA,2018,6746.7285
MDG,1960,1793
MDG,1961,1795
MDG,1962,1800
MDG,1963,1747
MDG,1964,1779
MDG,1965,1734
MDG,1966,1733
MDG,1967,1790
MDG,1968,1871
MDG,1969,1900
MDG,1970,1954
MDG,1971,1986
MDG,1972,1916
MDG,1973,1824
MDG,1974,1816
MDG,1975,1795
MDG,1976,1694
MDG,1977,1691
MDG,1978,1604
MDG,1979,1714
MDG,1980,1680
MDG,1981,1492
MDG,1982,1423
MDG,1983,1395
MDG,1984,1305
MDG,1985,1296
MDG,1986,1267
MDG,1987,1258
MDG,1988,1240
MDG,1989,1251
MDG,1990,1262
MDG,1991,1160.6705
MDG,1992,1152.6461
MDG,1993,1154.1895
MDG,1994,1132.1718
MDG,1995,1129.8485
MDG,1996,1132.4437
MDG,1997,1152.1546
MDG,1998,1174.2272
MDG,1999,1206.8938
MDG,2000,1238.7764
MDG,2001,1290.1064
MDG,2002,1110.8217
MDG,2003,1198.4433
MDG,2004,1239.897
MDG,2005,1276.4868
MDG,2006,1322.4795
MDG,2007,1384.185
MDG,2008,1458.7853
MDG,2009,1367.6863
MDG,2010,1349.6198
MDG,2011,1347
MDG,2012,1351
MDG,2013,1345
MDG,2014,1354
MDG,2015,1360
MDG,2016,1381
MDG,2017,1399.5761
MDG,2018,1427.6004
MEX,1960,4723
MEX,1961,4807
MEX,1962,4881
MEX,1963,5118
MEX,1964,5555
MEX,1965,5737
MEX,1966,5950
MEX,1967,6132
MEX,1968,6432
MEX,1969,6629
MEX,1970,6873
MEX,1971,6912
MEX,1972,7256
MEX,1973,7597
MEX,1974,7801
MEX,1975,8011
MEX,1976,8131
MEX,1977,8177
MEX,1978,8690
MEX,1979,9307
MEX,1980,9929
MEX,1981,10538
MEX,1982,10240
MEX,1983,9656
MEX,1984,9777
MEX,1985,9785
MEX,1986,9283
MEX,1987,9256
MEX,1988,9193
MEX,1989,9392
MEX,1990,9699
MEX,1991,10008.5507
MEX,1992,10262.2107
MEX,1993,10357.8291
MEX,1994,10721.0082
MEX,1995,9944.9527
MEX,1996,10386.499100000001
MEX,1997,11030.3432
MEX,1998,11510.8774
MEX,1999,11894.2028
MEX,2000,12613.3961
MEX,2001,12565.4652
MEX,2002,12645.5036
MEX,2003,12793.9556
MEX,2004,13287.5999
MEX,2005,13655.8012
MEX,2006,14287.5583
MEX,2007,14684.728
MEX,2008,14808.09
MEX,2009,14026.989
MEX,2010,14697.2981
MEX,2011,15210
MEX,2012,15639
MEX,2013,15680
MEX,2014,15856
MEX,2015,16096
MEX,2016,16133
MEX,2017,16308.6402
MEX,2018,16494.079
MKD,1960,3586
MKD,1961,3634
MKD,1962,3666
MKD,1963,4261
MKD,1964,5450
MKD,1965,4933
MKD,1966,5308
MKD,1967,5485
MKD,1968,5606
MKD,1969,6129
MKD,1970,6545
MKD,1971,6884
MKD,1972,7127
MKD,1973,7471
MKD,1974,7803
MKD,1975,8064
MKD,1976,8319
MKD,1977,8738
MKD,1978,9341
MKD,1979,9891
MKD,1980,9899
MKD,1981,9937
MKD,1982,9977
MKD,1983,9728
MKD,1984,10007
MKD,1985,9894
MKD,1986,10551
MKD,1987,10385
MKD,1988,10034
MKD,1989,10206
MKD,1990,9173
MKD,1991,8615.7591
MKD,1992,7991.5979
MKD,1993,7317.8347
MKD,1994,7154.0671
MKD,1995,7039.1198
MKD,1996,7095.1665
MKD,1997,7179.0262
MKD,1998,7411.548
MKD,1999,7732.0471
MKD,2000,8083.7897
MKD,2001,7835.0269
MKD,2002,7964.0778
MKD,2003,8160.4128
MKD,2004,8561.3837
MKD,2005,8984.5452
MKD,2006,9466.2641
MKD,2007,10099.407
MKD,2008,10674.2084
MKD,2009,10657.8779
MKD,2010,11038.2896
MKD,2011,11321
MKD,2012,11242
MKD,2013,11544
MKD,2014,11937
MKD,2015,12371
MKD,2016,12644
MKD,2017,12753.2148
MKD,2018,13074.2313
MLI,1960,851
MLI,1961,840
MLI,1962,827
MLI,1963,866
MLI,1964,888
MLI,1965,881
MLI,1966,899
MLI,1967,910
MLI,1968,923
MLI,1969,899
MLI,1970,934
MLI,1971,945
MLI,1972,971
MLI,1973,926
MLI,1974,883
MLI,1975,982
MLI,1976,1090
MLI,1977,1148
MLI,1978,1101
MLI,1979,1345
MLI,1980,1168
MLI,1981,1111
MLI,1982,1030
MLI,1983,1057
MLI,1984,1084
MLI,1985,1089
MLI,1986,1138
MLI,1987,1138
MLI,1988,1116
MLI,1989,1205
MLI,1990,1191
MLI,1991,1186.7577000000001
MLI,1992,1115.406
MLI,1993,1115.1002
MLI,1994,1111.7854
MLI,1995,1100.2432
MLI,1996,1130.5097
MLI,1997,1160.9517
MLI,1998,1167.4326
MLI,1999,1192.3168
MLI,2000,1153.0461
MLI,2001,1309.2558
MLI,2002,1321.3388
MLI,2003,1391.2635
MLI,2004,1366.9831
MLI,2005,1414.7927
MLI,2006,1438.2079
MLI,2007,1441.2059
MLI,2008,1460.496
MLI,2009,1477.4184
MLI,2010,1504.9956
MLI,2011,1500
MLI,2012,1448
MLI,2013,1443
MLI,2014,1505
MLI,2015,1553
MLI,2016,1594
MLI,2017,1629.3592
MLI,2018,1667.2951
MLT,1960,2383
MLT,1961,2361
MLT,1962,2260
MLT,1963,2263
MLT,1964,2343
MLT,1965,2539
MLT,1966,2828
MLT,1967,3014
MLT,1968,3309
MLT,1969,3483
MLT,1970,3889
MLT,1971,3987
MLT,1972,4299
MLT,1973,4442
MLT,1974,4863
MLT,1975,5738
MLT,1976,6684
MLT,1977,7438
MLT,1978,8080
MLT,1979,8745
MLT,1980,8920
MLT,1981,9224
MLT,1982,9526
MLT,1983,9586
MLT,1984,9797
MLT,1985,10176
MLT,1986,10584
MLT,1987,10943
MLT,1988,11765
MLT,1989,12607
MLT,1990,13259
MLT,1991,13834.927
MLT,1992,14341.3016
MLT,1993,14840.3193
MLT,1994,15539.0595
MLT,1995,16417.1732
MLT,1996,16932.0478
MLT,1997,17694.7896
MLT,1998,18488.6658
MLT,1999,19254.3648
MLT,2000,20434.5495
MLT,2001,20413.05
MLT,2002,20873.9841
MLT,2003,21273.1343
MLT,2004,21233.001
MLT,2005,21905.2153
MLT,2006,22233.7176
MLT,2007,23048.2634
MLT,2008,23674.5943
MLT,2009,22927.655
MLT,2010,23632.6246
MLT,2011,23871
MLT,2012,24301
MLT,2013,25162
MLT,2014,26998
MLT,2015,28700
MLT,2016,29817
MLT,2017,30901.9303
MLT,2018,32028.9124
MMR,1960,899
MMR,1961,904
MMR,1962,966
MMR,1963,977
MMR,1964,976
MMR,1965,983
MMR,1966,925
MMR,1967,934
MMR,1968,976
MMR,1969,998
MMR,1970,1023
MMR,1971,1036
MMR,1972,1023
MMR,1973,1001
MMR,1974,1033
MMR,1975,1057
MMR,1976,1103
MMR,1977,1148
MMR,1978,1205
MMR,1979,1240
MMR,1980,1320
MMR,1981,1369
MMR,1982,1417
MMR,1983,1451
MMR,1984,1492
MMR,1985,1506
MMR,1986,1465
MMR,1987,1382
MMR,1988,1207
MMR,1989,1234
MMR,1990,1253
MMR,1991,1205.0715
MMR,1992,1283.8255
MMR,1993,1321.8102
MMR,1994,1373.9629
MMR,1995,1423.6505
MMR,1996,1469.0317
MMR,1997,1505.9805
MMR,1998,1547.0283
MMR,1999,1667.6612
MMR,2000,1843.4945
MMR,2001,1996.3737
MMR,2002,2175.8834
MMR,2003,2410.5698
MMR,2004,2664.9413
MMR,2005,2947.0989
MMR,2006,3246.6934
MMR,2007,3542.5884
MMR,2008,3585.7652
MMR,2009,3673.4367
MMR,2010,3772.9985
MMR,2011,3884
MMR,2012,4124
MMR,2013,4424
MMR,2014,4728
MMR,2015,5021
MMR,2016,5284
MMR,2017,5536.4261
MMR,2018,5838.2173
MNE,1960,2439
MNE,1961,2922
MNE,1962,2847
MNE,1963,3217
MNE,1964,3732
MNE,1965,3802
MNE,1966,3948
MNE,1967,3995
MNE,1968,4160
MNE,1969,4546
MNE,1970,4857
MNE,1971,4994
MNE,1972,5206
MNE,1973,5137
MNE,1974,5394
MNE,1975,5512
MNE,1976,5740
MNE,1977,6298
MNE,1978,6583
MNE,1979,6523
MNE,1980,7992
MNE,1981,7635
MNE,1982,7790
MNE,1983,7610
MNE,1984,7828
MNE,1985,7804
MNE,1986,8021
MNE,1987,7592
MNE,1988,7299
MNE,1989,7278
MNE,1990,6605
MNE,1991,6068.2152
MNE,1992,4605.2989
MNE,1993,2981.8046
MNE,1994,3073.9207
MNE,1995,3571.0724
MNE,1996,4663.1601
MNE,1997,5121.7282
MNE,1998,5522.1044
MNE,1999,5142.7291
MNE,2000,6046.1422
MNE,2001,6429.5611
MNE,2002,6897.725
MNE,2003,7445.0501
MNE,2004,8193.7497
MNE,2005,9002.2182
MNE,2006,10307.647
MNE,2007,12027.4294
MNE,2008,13550.3564
MNE,2009,13459.4992
MNE,2010,14509.7656
MNE,2011,15747
MNE,2012,15421
MNE,2013,16064
MNE,2014,16437
MNE,2015,17249
MNE,2016,17741
MNE,2017,18568.8966
MNE,2018,19504.1588
MNG,1960,912
MNG,1961,939
MNG,1962,966
MNG,1963,996
MNG,1964,1027
MNG,1965,1057
MNG,1966,1087
MNG,1967,1122
MNG,1968,1154
MNG,1969,1189
MNG,1970,1226
MNG,1971,1246
MNG,1972,1256
MNG,1973,1328
MNG,1974,1342
MNG,1975,1387
MNG,1976,1401
MNG,1977,1470
MNG,1978,1537
MNG,1979,1556
MNG,1980,1618
MNG,1981,1714
MNG,1982,1814
MNG,1983,1876
MNG,1984,1940
MNG,1985,2004
MNG,1986,2142
MNG,1987,2168
MNG,1988,2227
MNG,1989,2232
MNG,1990,2123
MNG,1991,1976.0231
MNG,1992,1841.0125
MNG,1993,1846.2256
MNG,1994,1955.4773
MNG,1995,2147.8287
MNG,1996,2271.7987
MNG,1997,2445.0127
MNG,1998,2620.4891
MNG,1999,2801.8618
MNG,2000,2936.0628
MNG,2001,3133.5559
MNG,2002,3401.9465
MNG,2003,3775.4379
MNG,2004,4334.2314
MNG,2005,4822.2336
MNG,2006,5426.8536
MNG,2007,6196.5892
MNG,2008,6982.1464
MNG,2009,7126.8087
MNG,2010,7830.0641
MNG,2011,9484
MNG,2012,10493
MNG,2013,11545
MNG,2014,12283
MNG,2015,12398
MNG,2016,12360
MNG,2017,12767.8165
MNG,2018,13382.5423
MOZ,1960,2115
MOZ,1961,2131
MOZ,1962,2232
MOZ,1963,2106
MOZ,1964,2150
MOZ,1965,2153
MOZ,1966,2174
MOZ,1967,2271
MOZ,1968,2469
MOZ,1969,2699
MOZ,1970,2778
MOZ,1971,2895
MOZ,1972,2906
MOZ,1973,2986
MOZ,1974,2684
MOZ,1975,2238
MOZ,1976,2064
MOZ,1977,2013
MOZ,1978,1969
MOZ,1979,1937
MOZ,1980,1945
MOZ,1981,1940
MOZ,1982,1852
MOZ,1983,1694
MOZ,1984,1629
MOZ,1985,1466
MOZ,1986,1479
MOZ,1987,1562
MOZ,1988,1701
MOZ,1989,1776
MOZ,1990,1776
MOZ,1991,1719.0991
MOZ,1992,1482.4166
MOZ,1993,1439.2897
MOZ,1994,1312.372
MOZ,1995,1165.8102
MOZ,1996,1325.5954
MOZ,1997,1323.6936
MOZ,1998,1335.6607
MOZ,1999,1301.5763
MOZ,2000,1196.0149
MOZ,2001,1219.381
MOZ,2002,1199.7331
MOZ,2003,1155.7037
MOZ,2004,1125.8321
MOZ,2005,1107.5338
MOZ,2006,1099.3418
MOZ,2007,1067.9665
MOZ,2008,1031.3622
MOZ,2009,991.7452
MOZ,2010,956.5305
MOZ,2011,925
MOZ,2012,967
MOZ,2013,1011
MOZ,2014,1060
MOZ,2015,1103
MOZ,2016,1113
MOZ,2017,1124.6561
MOZ,2018,1132.7709
MRT,1960,913
MRT,1961,1055
MRT,1962,1019
MRT,1963,944
MRT,1964,1208
MRT,1965,1358
MRT,1966,1345
MRT,1967,1372
MRT,1968,1471
MRT,1969,1425
MRT,1970,1548
MRT,1971,1533
MRT,1972,1511
MRT,1973,1473
MRT,1974,1570
MRT,1975,1699
MRT,1976,1779
MRT,1977,1742
MRT,1978,1581
MRT,1979,1706
MRT,1980,1682
MRT,1981,1714
MRT,1982,1548
MRT,1983,1553
MRT,1984,1486
MRT,1985,1502
MRT,1986,1553
MRT,1987,1551
MRT,1988,1533
MRT,1989,1559
MRT,1990,1511
MRT,1991,1547.5435
MRT,1992,1559.9049
MRT,1993,1668.7221
MRT,1994,1732.997
MRT,1995,1686.1977
MRT,1996,1873.0509
MRT,1997,1799.8252
MRT,1998,1841.2075
MRT,1999,1954.2294
MRT,2000,1934.742
MRT,2001,1964.4456
MRT,2002,1967.4483
MRT,2003,2076.2331
MRT,2004,2185.9503
MRT,2005,2371.0067
MRT,2006,2807.1989
MRT,2007,2875.0347
MRT,2008,2895.665
MRT,2009,2855.5746
MRT,2010,2982.7488
MRT,2011,3104
MRT,2012,3213
MRT,2013,3319
MRT,2014,3459
MRT,2015,3424
MRT,2016,3407
MRT,2017,3431.4636
MRT,2018,3457.515
MUS,1960,4396
MUS,1961,5254
MUS,1962,5144
MUS,1963,5745
MUS,1964,5196
MUS,1965,5227
MUS,1966,4921
MUS,1967,5035
MUS,1968,4602
MUS,1969,4758
MUS,1970,4662
MUS,1971,4804
MUS,1972,5128
MUS,1973,5668
MUS,1974,6038
MUS,1975,6030
MUS,1976,7264
MUS,1977,7610
MUS,1978,7763
MUS,1979,7889
MUS,1980,6970
MUS,1981,7264
MUS,1982,7563
MUS,1983,7516
MUS,1984,7798
MUS,1985,8265
MUS,1986,9001
MUS,1987,9840
MUS,1988,10418
MUS,1989,10806
MUS,1990,11489
MUS,1991,11643.3982
MUS,1992,12002.3802
MUS,1993,12228.8141
MUS,1994,12381.0666
MUS,1995,12567.9282
MUS,1996,12841.9305
MUS,1997,13198.2949
MUS,1998,13607.8847
MUS,1999,13572.6803
MUS,2000,14272.3009
MUS,2001,14347.6108
MUS,2002,14196.0408
MUS,2003,14623.3085
MUS,2004,14854.6137
MUS,2005,14725.1642
MUS,2006,15042.5414
MUS,2007,15519.4186
MUS,2008,15957.9602
MUS,2009,16029.2639
MUS,2010,16269.3202
MUS,2011,16483
MUS,2012,16893
MUS,2013,17311
MUS,2014,17818
MUS,2015,18322
MUS,2016,18918
MUS,2017,19521.5842
MUS,2018,20138.5723
MWI,1960,628
MWI,1961,644
MWI,1962,626
MWI,1963,599
MWI,1964,572
MWI,1965,633
MWI,1966,679
MWI,1967,725
MWI,1968,697
MWI,1969,722
MWI,1970,713
MWI,1971,794
MWI,1972,851
MWI,1973,896
MWI,1974,928
MWI,1975,934
MWI,1976,942
MWI,1977,961
MWI,1978,1015
MWI,1979,1030
MWI,1980,1004
MWI,1981,925
MWI,1982,904
MWI,1983,913
MWI,1984,925
MWI,1985,966
MWI,1986,936
MWI,1987,905
MWI,1988,872
MWI,1989,864
MWI,1990,861
MWI,1991,899.9751
MWI,1992,802.9305
MWI,1993,865.7632
MWI,1994,791.5501
MWI,1995,906.879
MWI,1996,972.8214
MWI,1997,1005.8521
MWI,1998,986.0287
MWI,1999,989.8359
MWI,2000,967.0872
MWI,2001,899.2305
MWI,2002,886.1978
MWI,2003,905.7955
MWI,2004,922.7613
MWI,2005,920.0499
MWI,2006,929.4762
MWI,2007,982.3916
MWI,2008,1017.8208
MWI,2009,1061.9495
MWI,2010,1091.5876
MWI,2011,1102
MWI,2012,1085
MWI,2013,1104
MWI,2014,1129
MWI,2015,1124
MWI,2016,1112
MWI,2017,1118.7711
MWI,2018,1116.6402
MYS,1960,2439
MYS,1961,2538
MYS,1962,2609
MYS,1963,2660
MYS,1964,2754
MYS,1965,2876
MYS,1966,2942
MYS,1967,2917
MYS,1968,3096
MYS,1969,3196
MYS,1970,3314
MYS,1971,3475
MYS,1972,3649
MYS,1973,4081
MYS,1974,4285
MYS,1975,4221
MYS,1976,4638
MYS,1977,4903
MYS,1978,5214
MYS,1979,5510
MYS,1980,5829
MYS,1981,6095
MYS,1982,6303
MYS,1983,6529
MYS,1984,6867
MYS,1985,6626
MYS,1986,6543
MYS,1987,6723
MYS,1988,7144
MYS,1989,7634
MYS,1990,8179
MYS,1991,8781.2089
MYS,1992,9383.9322
MYS,1993,10131.9293
MYS,1994,10867.2561
MYS,1995,11725.0925
MYS,1996,12668.6683
MYS,1997,13344.5706
MYS,1998,12129.6358
MYS,1999,12636.6072
MYS,2000,13474.7015
MYS,2001,13307.2149
MYS,2002,13809.8721
MYS,2003,14362.1557
MYS,2004,15087.2514
MYS,2005,15651.118
MYS,2006,16353.9241
MYS,2007,17209.5846
MYS,2008,17865.6409
MYS,2009,17430.4446
MYS,2010,18574.2996
MYS,2011,19390
MYS,2012,20134
MYS,2013,20760
MYS,2014,21683
MYS,2015,22432
MYS,2016,23053
MYS,2017,24041.1138
MYS,2018,24842.3559
NAM,1960,4855
NAM,1961,4787
NAM,1962,5324
NAM,1963,5710
NAM,1964,6468
NAM,1965,6728
NAM,1966,6808
NAM,1967,6365
NAM,1968,6253
NAM,1969,6303
NAM,1970,6164
NAM,1971,6258
NAM,1972,6156
NAM,1973,6177
NAM,1974,6387
NAM,1975,6293
NAM,1976,6150
NAM,1977,5984
NAM,1978,6027
NAM,1979,6073
NAM,1980,6293
NAM,1981,6271
NAM,1982,6064
NAM,1983,5734
NAM,1984,5539
NAM,1985,5396
NAM,1986,5530
NAM,1987,5595
NAM,1988,5386
NAM,1989,5208
NAM,1990,5007
NAM,1991,5239.0341
NAM,1992,5532.6725
NAM,1993,5294.2427
NAM,1994,5545.4623
NAM,1995,5638.7666
NAM,1996,5687.1167
NAM,1997,5796.6317
NAM,1998,5859.8834
NAM,1999,5926.4277
NAM,2000,5971.8148
NAM,2001,5888.4321
NAM,2002,6069.3203
NAM,2003,6082.4263
NAM,2004,6712.7718
NAM,2005,6807.5757
NAM,2006,7208.6885
NAM,2007,7509.5268
NAM,2008,7618.031
NAM,2009,7548.1289
NAM,2010,7905.5409
NAM,2011,8203
NAM,2012,8483
NAM,2013,8793
NAM,2014,9170
NAM,2015,9462
NAM,2016,9376
